OrderID,Region,Product,Category,Date,Quantity,UnitPrice,TotalPrice,PaymentMethod,TransactionCode
ORD0400,PORT HARCOURT,beans,Food,04-12-2023,18,2087,37566,POS,PHC-2023-RET
ORD0069,PORT HARCOURT,sugar,food,08-07-2023,2,966,1932,transfer,PHC-2023-INV
ORD0324, lagos ,Sugar,FOOD,03-01-2023,11,1778,19558,pos,LAG-2023-RET
ORD0138,PORT HARCOURT,rice, food ,26-12-2023,9,1539,13851, Cash ,PHC-2023-INV
ORD0610, abuja , Milk ,Dairy,19-01-2023,4,3426,13704,POS,ABJ-2023-RET
ORD0618,lagos, beans , FOOD ,02-01-2023,13,2862,37206, pos ,LAG-2023-SLS
ORD0671, Port Harcourt , SUGAR ,FOOD,12-03-2023,13,4386,57018,transfer,PHC-2023-INV
ORD0679,Port Harcourt, Beans , FOOD ,03-01-2023,4,2879,11516, Cash ,PHC-2023-RET
ORD0439,KANO, bread , Bakery ,25-02-2023,14,1228,17192,POS,KAN-2023-RET
ORD0463,kano, sugar , FOOD ,22-05-2023,17,2849,48433, Transfer ,KAN-2023-RET
ORD0186, lagos , rice , food ,12-07-2023,12,806,9672,pos,LAG-2023-SLS
ORD0302,  , MILK ,dairy,10-01-2023,9,4152,37368, transfer ,ABJ-2023-INV
ORD0860, Lagos , bread , Bakery ,21-02-2023,14,1902,26628, POS ,LAG-2023-SLS
ORD0180,kano, Oil , food ,18-07-2023,14,3814,53396,POS,KAN-2023-INV
ORD0122,abuja,Oil,FOOD,17-06-2023,20,3749,74980, Cash ,ABJ-2023-RET
ORD0782,Abuja,rice, food ,23-12-2023,10,1621,16210, TRANSFER ,ABJ-2023-SLS
ORD0165, KANO ,Sugar, food ,18-04-2023,1,2672,2672, cash ,KAN-2023-RET
ORD0803, lagos ,milk,Dairy,05-08-2023,15,1085,16275, POS ,LAG-2023-RET
ORD0010,Lagos, OIL , food ,04-10-2023,16,2255,36080,Cash,LAG-2023-RET
ORD0055,Port Harcourt,, Bakery ,12-11-2023,4,4508,18032, transfer ,PHC-2023-SLS
ORD0297,port harcourt,sugar,Food,29-09-2023,9,1689,15201, transfer ,PHC-2023-INV
ORD0356, Lagos ,Beans, FOOD ,01-11-2023,17,1565,26605,POS,LAG-2023-SLS
ORD0343,Port Harcourt, Milk , Dairy ,14-06-2023,12,2830,33960, CASH ,PHC-2023-INV
ORD0407,  ,Beans, food ,05-11-2023,16,3028,48448, Transfer ,LAG-2023-SLS
ORD0112, KANO , bread , BAKERY ,18-03-2023,14,3844,53816, transfer ,KAN-2023-SLS
ORD0056,PORT HARCOURT,rice,FOOD,26-01-2023,7,674,4718, transfer ,PHC-2023-INV
ORD0754, Lagos ,, Bakery ,04-02-2023,20,846,16920,Transfer,LAG-2023-INV
ORD0345, Port Harcourt , oil ,Food,08-09-2023,19,1300,24700, cash ,PHC-2023-RET
ORD0023, Kano ,  , food ,26-04-2023,8,3042,24336,cash,KAN-2023-INV
ORD0189, Kano , bread , Bakery ,01-06-2023,8,4241,33928,TRANSFER,KAN-2023-SLS
ORD0600, abuja ,  ,dairy,22-04-2023,7,2615,18305, Transfer ,ABJ-2023-SLS
ORD0688,PORT HARCOURT,SUGAR,Food,18-07-2023,15,4136,62040, transfer ,PHC-2023-SLS
ORD0415, abuja , OIL , FOOD ,14-09-2023,3,2912,8736,POS,ABJ-2023-RET
ORD0105,Lagos,Beans,Food,21-08-2023,16,1754,28064,pos,LAG-2023-RET
ORD0379,PORT HARCOURT,bread, bakery ,28-11-2023,4,1763,7052,TRANSFER,PHC-2023-SLS
ORD0846,lagos, Beans ,food,24-06-2023,18,1344,24192,TRANSFER,LAG-2023-INV
ORD0134, lagos ,sugar,food,06-04-2023,10,1649,16490,transfer,LAG-2023-SLS
ORD0812,abuja, Beans ,food,04-05-2023,4,3517,14068,POS,ABJ-2023-RET
ORD0379,PORT HARCOURT,bread, bakery ,28-11-2023,4,1763,7052,TRANSFER,PHC-2023-SLS
ORD0698, ABUJA ,Beans,FOOD,20-03-2023,12,1032,12384,pos,ABJ-2023-INV
ORD0197,port harcourt, rice ,Food,11-10-2023,17,897,15249,Transfer,PHC-2023-RET
ORD0227, KANO , OIL ,FOOD,07-11-2023,9,2353,21177,Cash,KAN-2023-SLS
ORD0327,port harcourt, BREAD ,Bakery,28-05-2023,14,4124,57736,CASH,PHC-2023-RET
ORD0316, LAGOS ,,food,03-05-2023,12,2923,35076,POS,LAG-2023-INV
ORD0462, PORT HARCOURT ,sugar, Food ,13-05-2023,19,1545,29355, Cash ,PHC-2023-RET
ORD0548, PORT HARCOURT , beans ,FOOD,14-09-2023,7,4380,30660, TRANSFER ,PHC-2023-SLS
ORD0030,lagos,oil,Food,09-06-2023,4,710,2840, pos ,LAG-2023-RET
ORD0665, kano , Rice ,food,22-12-2023,16,2338,37408, CASH ,KAN-2023-INV
ORD0692, KANO ,bread, Bakery ,05-06-2023,6,2873,17238, cash ,KAN-2023-RET
ORD0724,kano,bread, Bakery ,16-03-2023,18,4929,88722, transfer ,KAN-2023-RET
ORD0502, LAGOS ,bread,BAKERY,28-01-2023,9,2007,18063, Cash ,LAG-2023-SLS
ORD0373, port harcourt ,Sugar,Food,19-08-2023,16,660,10560, pos ,PHC-2023-INV
ORD0188, PORT HARCOURT , OIL ,food,08-10-2023,6,822,4932,transfer,PHC-2023-INV
ORD0323, ABUJA ,oil, FOOD ,14-08-2023,19,1536,29184, transfer ,ABJ-2023-SLS
ORD0319, LAGOS , bread ,Bakery,30-06-2023,8,3125,25000,TRANSFER,LAG-2023-RET
ORD0015, abuja ,Rice, Food ,17-09-2023,18,2246,40428,transfer,ABJ-2023-INV
ORD0166, LAGOS ,Beans,food,18-01-2023,15,1103,16545, transfer ,LAG-2023-INV
ORD0764,port harcourt, BREAD ,bakery,30-01-2023,3,3071,9213,transfer,PHC-2023-SLS
ORD0824,Lagos,oil,food,31-05-2023,19,1343,25517,cash,LAG-2023-RET
ORD0772,, RICE ,Food,31-12-2023,1,3455,3455,Transfer,PHC-2023-RET
ORD0457, lagos ,Sugar,food,03-06-2023,1,2534,2534, cash ,LAG-2023-RET
ORD0273, LAGOS ,Rice,Food,19-06-2023,19,2944,55936,cash,LAG-2023-INV
ORD0510, LAGOS ,MILK,DAIRY,18-11-2023,4,3711,14844,Transfer,LAG-2023-RET
ORD0442, lagos ,Milk, Dairy ,05-11-2023,1,3577,3577, POS ,LAG-2023-SLS
ORD0446,LAGOS, beans ,Food,04-12-2023,7,1896,13272,POS,LAG-2023-INV
ORD0571,LAGOS,beans,food,07-11-2023,10,2625,26250,CASH,LAG-2023-INV
ORD0753, KANO ,beans, Food ,11-01-2023,9,4704,42336,POS,KAN-2023-RET
ORD0385,kano, oil , food ,01-01-2024,19,1646,31274, TRANSFER ,KAN-2024-RET
ORD0713, abuja , BREAD , Bakery ,17-10-2023,10,3154,31540, POS ,ABJ-2023-INV
ORD0301, Abuja ,oil, FOOD ,14-08-2023,9,1957,17613, CASH ,ABJ-2023-SLS
ORD0049, Lagos ,, food ,24-08-2023,15,2580,38700, transfer ,LAG-2023-RET
ORD0184,  , Sugar , food ,01-10-2023,1,809,809, cash ,PHC-2023-RET
ORD0257, PORT HARCOURT , sugar ,FOOD,16-02-2023,20,4634,92680, cash ,PHC-2023-SLS
ORD0425,lagos, oil , FOOD ,25-08-2023,15,4471,67065, cash ,LAG-2023-INV
ORD0544,kano, bread , Bakery ,04-02-2023,10,3727,37270, pos ,KAN-2023-SLS
ORD0306, Lagos , bread , BAKERY ,06-02-2023,19,2408,45752, cash ,LAG-2023-RET
ORD0140,KANO,oil, FOOD ,17-10-2023,18,1569,28242,transfer,KAN-2023-SLS
ORD0309, abuja , Bread , BAKERY ,02-08-2023,19,2824,53656,POS,ABJ-2023-SLS
ORD0729,Port Harcourt, oil ,Food,08-08-2023,7,2988,20916,pos,PHC-2023-RET
ORD0740, Port Harcourt ,Milk, Dairy ,19-12-2023,16,3662,58592,POS,PHC-2023-RET
ORD0026,port harcourt, Sugar , FOOD ,27-08-2023,11,4945,54395,Transfer,PHC-2023-INV
ORD0605,kano, bread ,Bakery,01-10-2023,14,3726,52164, Cash ,KAN-2023-SLS
ORD0008, kano , Beans ,Food,18-10-2023,2,2473,4946,Cash,KAN-2023-INV
ORD0498, lagos , Rice , food ,21-01-2023,19,4499,85481,Transfer,LAG-2023-SLS
ORD0389, PORT HARCOURT ,Milk,DAIRY,22-06-2023,10,4205,42050,TRANSFER,PHC-2023-SLS
ORD0058,, Oil ,food,20-08-2023,17,1393,23681, POS ,PHC-2023-INV
ORD0682, LAGOS ,rice,food,13-04-2023,18,4579,82422,cash,LAG-2023-RET
ORD0382,Kano,rice,Food,09-11-2023,9,4823,43407,CASH,KAN-2023-RET
ORD0693,LAGOS,Sugar,FOOD,11-03-2023,4,822,3288,Transfer,LAG-2023-SLS
ORD0267, Abuja , oil ,food,10-12-2023,14,2323,32522,cash,ABJ-2023-INV
ORD0848,Port Harcourt,BREAD, bakery ,25-04-2023,10,2643,26430,CASH,PHC-2023-INV
ORD0528, port harcourt , Sugar , Food ,23-04-2023,13,1329,17277, POS ,PHC-2023-RET
ORD0103,kano, OIL , food ,31-03-2023,19,2082,39558,POS,KAN-2023-RET
ORD0840,lagos,Oil,food,22-08-2023,19,3759,71421,POS,LAG-2023-INV
ORD0421, Lagos , OIL , FOOD ,23-03-2023,14,4389,61446,pos,LAG-2023-RET
ORD0705,lagos, beans , food ,20-07-2023,4,634,2536,transfer,LAG-2023-INV
ORD0689,Port Harcourt, oil , food ,21-07-2023,10,2249,22490, cash ,PHC-2023-SLS
ORD0879, ABUJA ,rice,food,17-08-2023,4,914,3656,POS,ABJ-2023-SLS
ORD0213, abuja ,BREAD, Bakery ,17-09-2023,3,652,1956,POS,ABJ-2023-INV
ORD0821,abuja,Rice,food,11-10-2023,8,2990,23920, cash ,ABJ-2023-RET
ORD0569, lagos ,bread, BAKERY ,12-02-2023,6,4672,28032,cash,LAG-2023-INV
ORD0551,abuja, OIL , FOOD ,03-11-2023,3,3909,11727,POS,ABJ-2023-RET
ORD0611,port harcourt,rice, food ,10-07-2023,3,3175,9525,Cash,PHC-2023-INV
ORD0233, lagos , SUGAR , food ,25-07-2023,12,3490,41880,transfer,LAG-2023-SLS
ORD0836, PORT HARCOURT ,  ,bakery,29-03-2023,16,4705,75280, cash ,PHC-2023-INV
ORD0710,Port Harcourt,milk,dairy,13-06-2023,5,2734,13670,TRANSFER,PHC-2023-SLS
ORD0081,Lagos, Oil ,Food,02-12-2023,12,891,10692, Transfer ,LAG-2023-SLS
ORD0456,abuja,  , food ,03-11-2023,4,1980,7920,POS,ABJ-2023-INV
ORD0073, LAGOS , beans ,FOOD,21-02-2023,3,2923,8769, POS ,LAG-2023-RET
ORD0117,ABUJA,Bread, bakery ,31-07-2023,2,552,1104,CASH,ABJ-2023-RET
ORD0360,Abuja, milk , dairy ,20-06-2023,2,926,1852,Cash,ABJ-2023-SLS
ORD0073, LAGOS , beans ,FOOD,21-02-2023,3,2923,8769, POS ,LAG-2023-RET
ORD0697,PORT HARCOURT,sugar, food ,27-06-2023,11,1584,17424, POS ,PHC-2023-SLS
ORD0253, Kano , Sugar , FOOD ,08-11-2023,14,3149,44086, CASH ,KAN-2023-RET
ORD0370, Kano ,OIL,FOOD,10-12-2023,19,4227,80313, transfer ,KAN-2023-RET
ORD0490,ABUJA, Sugar ,FOOD,16-01-2023,20,1795,35900,cash,ABJ-2023-SLS
ORD0060, lagos , Sugar , FOOD ,31-07-2023,15,2371,35565, Transfer ,LAG-2023-SLS
ORD0837, Port Harcourt , bread ,BAKERY,30-04-2023,20,4087,81740,transfer,PHC-2023-INV
ORD0614,  , Milk , Dairy ,05-10-2023,14,3193,44702,TRANSFER,PHC-2023-SLS
ORD0139, Kano ,  , bakery ,07-09-2023,12,4224,50688, TRANSFER ,KAN-2023-RET
ORD0826,Kano, Bread ,BAKERY,12-03-2023,8,4761,38088,pos,KAN-2023-RET
ORD0763,abuja,Milk,dairy,24-02-2023,10,2610,26100, CASH ,ABJ-2023-RET
ORD0114,Kano, oil , FOOD ,08-04-2023,1,2235,2235, pos ,KAN-2023-INV
ORD0051, Lagos ,MILK,DAIRY,22-11-2023,12,2294,27528, CASH ,LAG-2023-RET
ORD0676, port harcourt , milk , dairy ,14-06-2023,7,2814,19698,cash,PHC-2023-SLS
ORD0322,  , Beans ,Food,05-09-2023,9,2357,21213, transfer ,KAN-2023-SLS
ORD0268,abuja, milk ,dairy,22-08-2023,4,4199,16796,cash,ABJ-2023-INV
ORD0583,abuja, sugar , food ,23-07-2023,8,703,5624,CASH,ABJ-2023-SLS
ORD0349, lagos , sugar , FOOD ,18-03-2023,8,1430,11440, Cash ,LAG-2023-INV
ORD0336,lagos,OIL,FOOD,03-01-2023,6,4900,29400,pos,LAG-2023-INV
ORD0093,kano,Rice, FOOD ,19-10-2023,13,919,11947,POS,KAN-2023-INV
ORD0699,ABUJA, MILK ,dairy,27-12-2023,4,960,3840, Cash ,ABJ-2023-INV
ORD0751, kano ,Sugar,Food,14-03-2023,5,2901,14505, transfer ,KAN-2023-SLS
ORD0391, ABUJA ,milk,dairy,01-09-2023,17,2051,34867, pos ,ABJ-2023-INV
ORD0519, kano ,,DAIRY,23-10-2023,13,2436,31668, cash ,KAN-2023-SLS
ORD0861, kano , OIL ,Food,08-09-2023,14,1500,21000,pos,KAN-2023-RET
ORD0312, port harcourt , Milk , DAIRY ,03-08-2023,19,3170,60230, Cash ,PHC-2023-RET
ORD0563,  ,Bread,bakery,31-05-2023,12,4355,52260,pos,PHC-2023-INV
ORD0634, Kano , rice , Food ,05-12-2023,7,2208,15456, POS ,KAN-2023-SLS
ORD0406, abuja , MILK ,dairy,23-11-2023,7,1532,10724,pos,ABJ-2023-SLS
ORD0596, port harcourt ,sugar, food ,09-04-2023,2,1032,2064,pos,PHC-2023-INV
ORD0781,port harcourt,rice, Food ,01-11-2023,5,1286,6430, pos ,PHC-2023-RET
ORD0633, kano , Beans , food ,05-06-2023,9,4366,39294, transfer ,KAN-2023-INV
ORD0739,PORT HARCOURT, rice , Food ,02-08-2023,14,753,10542, cash ,PHC-2023-RET
ORD0680,kano, BEANS ,food,20-12-2023,9,3852,34668,CASH,KAN-2023-SLS
ORD0762,Kano,BREAD,bakery,21-03-2023,11,4814,52954,POS,KAN-2023-RET
ORD0433,ABUJA,sugar, food ,27-01-2023,3,2076,6228, POS ,ABJ-2023-INV
ORD0734,  ,RICE,food,22-11-2023,17,3517,59789,POS,PHC-2023-INV
ORD0868, KANO , bread ,BAKERY,08-05-2023,17,4085,69445,cash,KAN-2023-RET
ORD0873,Abuja,  , Food ,08-05-2023,10,765,7650, Cash ,ABJ-2023-INV
ORD0642,Lagos, beans , FOOD ,12-03-2023,12,723,8676, transfer ,LAG-2023-INV
ORD0404, Port Harcourt ,rice, food ,13-02-2023,15,1522,22830,CASH,PHC-2023-INV
ORD0190, kano ,Oil,food,17-02-2023,15,2697,40455,TRANSFER,KAN-2023-SLS
ORD0638,Kano,Rice,Food,17-01-2023,19,4081,77539,POS,KAN-2023-SLS
ORD0335,abuja,, dairy ,05-04-2023,7,2138,14966,POS,ABJ-2023-SLS
ORD0232,port harcourt,, FOOD ,11-06-2023,17,4268,72556, pos ,PHC-2023-INV
ORD0108, Port Harcourt ,OIL, Food ,13-07-2023,13,4174,54262, TRANSFER ,PHC-2023-INV
ORD0530, lagos , SUGAR ,food,09-01-2023,4,870,3480, pos ,LAG-2023-RET
ORD0424, KANO , Rice , food ,16-06-2023,4,4632,18528, TRANSFER ,KAN-2023-SLS
ORD0278, Abuja , milk ,Dairy,12-10-2023,10,3084,30840,pos,ABJ-2023-INV
ORD0454, lagos ,Bread,BAKERY,26-08-2023,13,1234,16042,pos,LAG-2023-SLS
ORD0082,lagos,milk, Dairy ,22-02-2023,10,3131,31310, Cash ,LAG-2023-SLS
ORD0279, Kano ,bread, Bakery ,20-05-2023,11,759,8349, TRANSFER ,KAN-2023-INV
ORD0761, ABUJA ,Oil, Food ,23-04-2023,16,1041,16656,Transfer,ABJ-2023-INV
ORD0765, KANO ,beans,food,22-06-2023,20,1850,37000,Cash,KAN-2023-RET
ORD0565, Lagos , milk , dairy ,18-06-2023,10,2499,24990,cash,LAG-2023-SLS
ORD0473, kano ,  , bakery ,13-06-2023,14,2523,35322, CASH ,KAN-2023-INV
ORD0797,kano, SUGAR ,FOOD,14-01-2023,18,1845,33210, POS ,KAN-2023-INV
ORD0003,Abuja, milk , dairy ,23-10-2023,10,3462,34620,Cash,ABJ-2023-RET
ORD0555,kano,bread, bakery ,17-05-2023,8,4815,38520,transfer,KAN-2023-RET
ORD0786, Kano ,MILK, dairy ,08-10-2023,7,4535,31745,Cash,KAN-2023-INV
ORD0702,ABUJA,rice,FOOD,26-06-2023,3,4546,13638,pos,ABJ-2023-INV
ORD0845,KANO, oil ,Food,04-04-2023,9,2557,23013,POS,KAN-2023-SLS
ORD0841,lagos,Bread, BAKERY ,03-11-2023,18,4048,72864,POS,LAG-2023-RET
ORD0587,Lagos,MILK, dairy ,06-11-2023,12,4754,57048, TRANSFER ,LAG-2023-SLS
ORD0552, lagos , Rice , food ,11-04-2023,2,715,1430, POS ,LAG-2023-RET
ORD0609, KANO ,RICE, food ,24-08-2023,4,4510,18040, TRANSFER ,KAN-2023-INV
ORD0822,KANO, Sugar ,FOOD,17-09-2023,1,889,889,transfer,KAN-2023-RET
ORD0717,Kano, oil ,food,14-05-2023,7,3179,22253,TRANSFER,KAN-2023-INV
ORD0130,abuja, rice , food ,09-06-2023,5,3353,16765,TRANSFER,ABJ-2023-SLS
ORD0529,  , BREAD ,Bakery,06-04-2023,3,1865,5595, transfer ,KAN-2023-SLS
ORD0859,port harcourt,rice, FOOD ,02-02-2023,16,1938,31008,TRANSFER,PHC-2023-RET
ORD0496, Kano ,SUGAR, FOOD ,29-05-2023,5,3277,16385,transfer,KAN-2023-RET
ORD0482,, RICE , FOOD ,07-01-2023,17,1624,27608,pos,PHC-2023-INV
ORD0836, PORT HARCOURT ,  ,bakery,29-03-2023,16,4705,75280, cash ,PHC-2023-INV
ORD0412, lagos , Oil ,Food,19-11-2023,8,936,7488, transfer ,LAG-2023-INV
ORD0427,,,FOOD,03-05-2023,8,3569,28552, Cash ,PHC-2023-INV
ORD0581,KANO,rice,food,16-09-2023,3,1105,3315,pos,KAN-2023-RET
ORD0029, LAGOS ,BREAD, bakery ,16-01-2023,3,829,2487,Cash,LAG-2023-INV
ORD0281,  , OIL ,Food,22-02-2023,15,877,13155, POS ,ABJ-2023-RET
ORD0297,port harcourt,sugar,Food,29-09-2023,9,1689,15201, transfer ,PHC-2023-INV
ORD0829, lagos ,Sugar,FOOD,04-01-2023,8,508,4064,pos,LAG-2023-RET
ORD0198,lagos,oil, food ,31-05-2023,13,3308,43004,Transfer,LAG-2023-INV
ORD0033,Kano, Milk ,DAIRY,08-04-2023,1,4732,4732, cash ,KAN-2023-INV
ORD0666,Port Harcourt,bread,BAKERY,14-05-2023,19,3671,69749,pos,PHC-2023-SLS
ORD0326, abuja , milk , DAIRY ,09-09-2023,13,2092,27196, Transfer ,ABJ-2023-RET
ORD0866,kano, Bread ,Bakery,30-01-2023,17,2079,35343, POS ,KAN-2023-INV
ORD0100,lagos,bread, bakery ,21-02-2023,8,930,7440,transfer,LAG-2023-SLS
ORD0632, kano , MILK ,dairy,17-12-2023,16,1343,21488, transfer ,KAN-2023-RET
ORD0128,Port Harcourt,milk,dairy,17-09-2023,13,4877,63401,POS,PHC-2023-SLS
ORD0269,ABUJA, bread , bakery ,26-08-2023,17,1665,28305,POS,ABJ-2023-SLS
ORD0149, kano ,BREAD,bakery,12-09-2023,19,1131,21489,TRANSFER,KAN-2023-RET
ORD0508, Port Harcourt ,RICE, food ,17-09-2023,12,2334,28008,Transfer,PHC-2023-SLS
ORD0310,Kano, Sugar , FOOD ,09-04-2023,1,2430,2430,CASH,KAN-2023-RET
ORD0286, PORT HARCOURT ,milk,dairy,14-11-2023,14,2454,34356,CASH,PHC-2023-RET
ORD0369,abuja,MILK,Dairy,18-02-2023,14,3883,54362, TRANSFER ,ABJ-2023-RET
ORD0109,KANO,sugar,Food,30-09-2023,18,3974,71532, TRANSFER ,KAN-2023-INV
ORD0092, PORT HARCOURT , Rice , Food ,16-09-2023,3,3721,11163,Transfer,PHC-2023-INV
ORD0718, Kano , BREAD , Bakery ,04-07-2023,7,2985,20895, transfer ,KAN-2023-INV
ORD0341, port harcourt ,Sugar, FOOD ,05-12-2023,7,2904,20328, transfer ,PHC-2023-SLS
ORD0411, lagos ,milk, DAIRY ,31-12-2023,20,4053,81060,cash,LAG-2023-INV
ORD0097, port harcourt ,milk,Dairy,01-02-2023,20,4363,87260, POS ,PHC-2023-INV
ORD0862, ABUJA ,beans, food ,02-01-2023,15,4094,61410,cash,ABJ-2023-RET
ORD0570, Port Harcourt ,, food ,13-06-2023,11,3646,40106, CASH ,PHC-2023-INV
ORD0329, ABUJA , Beans ,food,24-11-2023,9,2958,26622, pos ,ABJ-2023-SLS
ORD0261,kano, Beans , FOOD ,13-04-2023,2,2826,5652,pos,KAN-2023-RET
ORD0117,ABUJA,Bread, bakery ,31-07-2023,2,552,1104,CASH,ABJ-2023-RET
ORD0800, Kano , SUGAR , Food ,05-12-2023,6,4865,29190,pos,KAN-2023-INV
ORD0192,KANO, RICE ,food,09-12-2023,17,2334,39678, Transfer ,KAN-2023-RET
ORD0350, abuja ,bread, bakery ,29-01-2023,16,663,10608,Cash,ABJ-2023-SLS
ORD0839, lagos ,Beans, food ,12-12-2023,12,3186,38232, Cash ,LAG-2023-INV
ORD0791, Kano ,sugar, FOOD ,24-03-2023,13,2708,35204, transfer ,KAN-2023-INV
ORD0737,port harcourt, MILK ,dairy,16-03-2023,18,1080,19440, POS ,PHC-2023-INV
ORD0487,port harcourt, Bread , Bakery ,16-02-2023,9,1685,15165,transfer,PHC-2023-INV
ORD0219,Kano,RICE,FOOD,07-11-2023,7,4179,29253,transfer,KAN-2023-SLS
ORD0142, lagos , Milk , Dairy ,05-01-2023,15,576,8640, POS ,LAG-2023-SLS
ORD0111,kano, Milk , dairy ,02-05-2023,20,3126,62520, Transfer ,KAN-2023-INV
ORD0418, abuja ,SUGAR,food,26-04-2023,12,3283,39396,Transfer,ABJ-2023-SLS
ORD0732, KANO , MILK , dairy ,09-09-2023,4,4733,18932,CASH,KAN-2023-SLS
ORD0210,kano, BEANS ,FOOD,10-12-2023,4,1985,7940, pos ,KAN-2023-INV
ORD0168, KANO , RICE , food ,31-05-2023,14,1217,17038, POS ,KAN-2023-RET
ORD0877, abuja ,MILK,Dairy,28-06-2023,14,1988,27832, POS ,ABJ-2023-RET
ORD0176, abuja ,bread, BAKERY ,10-07-2023,1,2481,2481,TRANSFER,ABJ-2023-RET
ORD0774, kano , MILK ,DAIRY,16-05-2023,8,4180,33440, TRANSFER ,KAN-2023-RET
ORD0678,  , BREAD , Bakery ,02-04-2023,17,4792,81464, POS ,PHC-2023-SLS
ORD0367, Port Harcourt ,bread, Bakery ,03-07-2023,10,1575,15750, pos ,PHC-2023-INV
ORD0870,,Bread, Bakery ,14-07-2023,12,3366,40392, cash ,LAG-2023-RET
ORD0743, KANO , Beans , food ,10-05-2023,9,1090,9810, cash ,KAN-2023-SLS
ORD0775, Abuja ,rice,FOOD,07-10-2023,9,4884,43956, TRANSFER ,ABJ-2023-INV
ORD0601, port harcourt ,sugar,food,28-11-2023,11,3258,35838, CASH ,PHC-2023-INV
ORD0448,, Bread ,Bakery,07-03-2023,4,3512,14048, Transfer ,LAG-2023-SLS
ORD0220,Lagos,SUGAR,Food,25-02-2023,13,1583,20579,cash,LAG-2023-INV
ORD0076, lagos , SUGAR ,FOOD,19-08-2023,3,2318,6954, transfer ,LAG-2023-INV
ORD0308, LAGOS ,oil, food ,21-05-2023,3,1489,4467, cash ,LAG-2023-SLS
ORD0092, PORT HARCOURT , Rice , Food ,16-09-2023,3,3721,11163,Transfer,PHC-2023-INV
ORD0065,kano, oil , food ,04-01-2023,11,1482,16302, TRANSFER ,KAN-2023-RET
ORD0639,LAGOS,Rice, Food ,27-08-2023,14,2768,38752,TRANSFER,LAG-2023-RET
ORD0023, Kano ,  , food ,26-04-2023,8,3042,24336,cash,KAN-2023-INV
ORD0436,kano,sugar,FOOD,22-07-2023,13,3906,50778,POS,KAN-2023-SLS
ORD0070, LAGOS , rice , food ,25-06-2023,15,1347,20205,pos,LAG-2023-INV
ORD0590,  , Oil , food ,12-11-2023,19,2771,52649,pos,PHC-2023-SLS
ORD0617,Port Harcourt,oil, FOOD ,03-11-2023,7,3925,27475,transfer,PHC-2023-SLS
ORD0456,abuja,  , food ,03-11-2023,4,1980,7920,POS,ABJ-2023-INV
ORD0540,LAGOS, oil ,FOOD,06-09-2023,10,552,5520, POS ,LAG-2023-RET
ORD0677, ABUJA , MILK , dairy ,15-02-2023,2,2040,4080,Transfer,ABJ-2023-RET
ORD0220,Lagos,SUGAR,Food,25-02-2023,13,1583,20579,cash,LAG-2023-INV
ORD0492, LAGOS ,oil, food ,13-07-2023,3,4772,14316, Cash ,LAG-2023-RET
ORD0405,port harcourt,RICE,food,30-04-2023,20,3867,77340, pos ,PHC-2023-RET
ORD0686, Port Harcourt ,milk,DAIRY,18-12-2023,13,2813,36569,pos,PHC-2023-SLS
ORD0141, Lagos ,Bread, bakery ,21-05-2023,10,1802,18020, CASH ,LAG-2023-RET
ORD0447, Port Harcourt ,rice, food ,22-10-2023,11,2333,25663, POS ,PHC-2023-INV
ORD0043,lagos,bread,BAKERY,10-10-2023,6,3045,18270, cash ,LAG-2023-RET
ORD0629, port harcourt , sugar , FOOD ,27-01-2023,4,4898,19592, Transfer ,PHC-2023-RET
ORD0234,lagos, Sugar ,food,19-11-2023,16,1601,25616, pos ,LAG-2023-RET
ORD0514, kano ,rice, food ,02-10-2023,7,742,5194,cash,KAN-2023-RET
ORD0714,port harcourt, oil , food ,25-07-2023,3,4534,13602, pos ,PHC-2023-INV
ORD0546, Abuja , bread , BAKERY ,11-07-2023,3,4117,12351, POS ,ABJ-2023-RET
ORD0410, LAGOS ,oil, food ,11-10-2023,6,3283,19698, cash ,LAG-2023-INV
ORD0548, PORT HARCOURT , beans ,FOOD,14-09-2023,7,4380,30660, TRANSFER ,PHC-2023-SLS
ORD0864,port harcourt,Oil, FOOD ,08-12-2023,7,3549,24843,POS,PHC-2023-SLS
ORD0228,kano, BREAD ,BAKERY,16-10-2023,15,3589,53835, Transfer ,KAN-2023-INV
ORD0618,lagos, beans , FOOD ,02-01-2023,13,2862,37206, pos ,LAG-2023-SLS
ORD0809,LAGOS, sugar ,Food,28-11-2023,7,4828,33796, cash ,LAG-2023-SLS
ORD0588, abuja , Oil , FOOD ,22-12-2023,7,2132,14924,CASH,ABJ-2023-RET
ORD0515,Kano,SUGAR, food ,20-09-2023,16,4072,65152, transfer ,KAN-2023-INV
ORD0001, abuja , RICE ,food,25-04-2023,9,2506,22554, cash ,ABJ-2023-RET
ORD0129, Port Harcourt ,oil,food,06-01-2023,14,1367,19138,cash,PHC-2023-SLS
ORD0871, kano , milk , dairy ,07-07-2023,11,4920,54120,transfer,KAN-2023-SLS
ORD0556,LAGOS,  , food ,29-11-2023,8,4106,32848, transfer ,LAG-2023-INV
ORD0282,ABUJA, RICE ,FOOD,22-02-2023,20,4711,94220, cash ,ABJ-2023-RET
ORD0417, lagos , Sugar , food ,28-10-2023,8,4725,37800,pos,LAG-2023-SLS
ORD0646,port harcourt, bread , bakery ,15-11-2023,12,2672,32064,TRANSFER,PHC-2023-INV
